docket_id,id,comment_url,attachment_count,number_of_comments_received,posted_date,congress,submitter_name,bioname,chamber,state,icpsr,title,organization,org_name_short,DATE,comment_type,org_name,org_type,position,position_certainty,TYPE,coalition,coalition_type,ask,ask1,ask2,ask3,success,success_certainty,sucess1,success2,success3,response,pressure_phrases,accept_phrases,compromise_phrases,reject_phrases,notes,
PTO-C-2020-0055,PTO-C-2020-0055-0428,https://www.regulations.gov/comment/PTO-C-2020-0055-0428,1,1,2020-11-20,116,Thom Tillis,"TILLIS, Thomas Roland (Thom)",Senate,north carolina,41504,Comment from Senator Thom Tillis.,United States Senate,,2020-11-20,elected,"TILLIS, Thomas Roland (Thom)",Senate-north carolina,,,,,,,,,,,,,,,,,,,,,
PTO-C-2020-0055,PTO-C-2020-0055-0743,https://www.regulations.gov/comment/PTO-C-2020-0055-0743,1,1,2020-12-03,116,United States Senators Coons and Hirono,,,,,Comment from Senators Coons and Hirono,United States Senate,,2020-12-03,,,-,,,,,,,,,,,,,,,,,,,,,
RBS-10-BUSINESS-0010,RBS-10-BUSINESS-0010-0695,https://www.regulations.gov/comment/RBS-10-BUSINESS-0010-0695,1,1,2010-05-17,111,Joe Donnelly,"DONNELLY, Joe",House,indiana,20717,Comment on FR Doc # 2010-08278,U.S. House of Representatives,,2010-05-17,elected,"DONNELLY, Joe",House-indiana,,,,,,,,,,,,,,,,,,,,,
RBS-11-BUSINESS-0009,RBS-11-BUSINESS-0009-0028,https://www.regulations.gov/comment/RBS-11-BUSINESS-0009-0028,1,1,2011-06-14,112,Representative Anthony Klein,,,,,Comment on FR Doc # 2011-08460,Vermont House of Representatives,,2011-06-14,,,-,,,,,,,,,,,,,,,,,,,,,
RITA-2009-0002,RITA-2009-0002-0032,https://www.regulations.gov/comment/RITA-2009-0002-0032,1,1,2012-10-19,112,Senator James Inhofe,"INHOFE, James Mountain",Senate,oklahoma,15424,The Honorable James Inhofe,Senate Committee on Environment and Public Works,,2012-10-19,elected,"INHOFE, James Mountain",Senate-oklahoma,,,,,,,,,,,,,,,,,,,,,
RUS-18-TELECOM-0004,RUS-18-TELECOM-0004-0210,https://www.regulations.gov/comment/RUS-18-TELECOM-0004-0210,1,1,2018-09-12,115,Greg Norton,,,,,Comment on FR Doc # 2018-16014,Rural County Representatives of California,,2018-09-12,,,-,,,,,,,,,,,,,,,,,,,,,
RUS-18-TELECOM-0004,RUS-18-TELECOM-0004-0266,https://www.regulations.gov/comment/RUS-18-TELECOM-0004-0266,0,1,2018-09-13,115,Robert Wittman,"WITTMAN, Robert J.",House,virginia,20756,Comment on FR Doc # 2018-16014,Rep. Robert J. Wittman,,2018-09-13,elected,"WITTMAN, Robert J.",House-virginia,,,,,,,,,,,,,,,,,,,,,
SAMHSA-2016-0004,SAMHSA-2016-0004-0023,https://www.regulations.gov/comment/SAMHSA-2016-0004-0023,1,1,2017-02-21,115,Rebecca Abbott,,,,,Comment on FR Doc # N/A,"American Academy of Pediatrics, American Congress of Obstetricians and Gynecologists, March of Dimes",,2017-02-21,,,-,,,,,,,,,,,,,,,,,,,,,
SBA-2008-0001,SBA-2008-0001-0132,https://www.regulations.gov/comment/SBA-2008-0001-0132,1,1,2008-02-11,110,John Kerry,"KERRY, John Forbes",Senate,massachusetts,14920,Comment on FR Doc # N/A,Senate Committee on Small Business,,2008-02-11,elected,"KERRY, John Forbes",Senate-massachusetts,,,,,,,,,,,,,,,,,,,,,
SBA-2008-0006,SBA-2008-0006-0031,https://www.regulations.gov/comment/SBA-2008-0006-0031,0,1,2008-11-03,110,John Kerry,"KERRY, John Forbes",Senate,massachusetts,14920,Comment on FR Doc # E8-23139,U.S. Senate Committee on Small Business & Entrepreneurship,,2008-11-03,elected,"KERRY, John Forbes",Senate-massachusetts,,,,,,,,,,,,,,,,,,,,,
SBA-2009-0019,SBA-2009-0019-0021,https://www.regulations.gov/comment/SBA-2009-0019-0021,0,1,2010-03-12,111,Aldrica Lattimore,,,,,Comment on FR Doc # E9-29228,51st Congressional Small Business Advisory Committee,,2010-03-12,,,-,,,,,,,,,,,,,,,,,,,,,
SBA-2010-0001,SBA-2010-0001-0845,https://www.regulations.gov/comment/SBA-2010-0001-0845,1,1,2010-05-27,111,Gwen Moore,"MOORE, Gwendolynne S. (Gwen)",House,wisconsin,20537,Comment on FR Doc # 2010-03887,Office of Congresswoman Gwen Moore,,2010-05-27,elected,"MOORE, Gwendolynne S. (Gwen)",House-wisconsin,,,,,,,,,,,,,,,,,,,,,
SBA-2011-0001,SBA-2011-0001-0013,https://www.regulations.gov/comment/SBA-2011-0001-0013,1,1,2011-02-25,112,Olympia Snowe,"SNOWE, Olympia Jean",Senate,maine,14661,Comments - Snowe,United States Senate,,2011-02-25,elected,"SNOWE, Olympia Jean",Senate-maine,,,,,,,,,,,,,,,,,,,,,
SBA-2011-0002,SBA-2011-0002-0002,https://www.regulations.gov/comment/SBA-2011-0002-0002,1,1,2011-05-17,112,Carl Levin,"LEVIN, Carl",Senate,michigan,14709,Senator Carl Levin,Senator Carl Levin,,2011-05-17,elected,"LEVIN, Carl",Senate-michigan,,,,,,,,,,,,,,,,,,,,,
SBA-2012-0008,SBA-2012-0008-0189,https://www.regulations.gov/comment/SBA-2012-0008-0189,1,1,2012-07-13,112,William Spring,,,,,Comment on FR Doc # 2012-11586,US House of Representatives,,2012-07-13,,,-,,,,,,,,,,,,,,,,,,,,,
SBA-2012-0018,SBA-2012-0018-0054,https://www.regulations.gov/comment/SBA-2012-0018-0054,1,1,2013-05-31,113,Al Franken,"FRANKEN, Al",Senate,minnesota,40904,Comment 53,Senator Al Franken,,2013-05-31,elected,"FRANKEN, Al",Senate-minnesota,,,,,,,,,,,,,,,,,,,,,
SBA-2013-0004,SBA-2013-0004-0017,https://www.regulations.gov/comment/SBA-2013-0004-0017,1,1,2013-06-04,113,Andy Barr,"BARR, Garland H. (Andy) IV",House,kentucky,21333,Comment on FR Doc # N/A,Congressman Andy Barr,,2013-06-04,elected,"BARR, Garland H. (Andy) IV",House-kentucky,,,,,,,,,,,,,,,,,,,,,
SBA-2013-0010,SBA-2013-0010-0210,https://www.regulations.gov/comment/SBA-2013-0010-0210,1,1,2014-11-12,113,Sam Graves,"GRAVES, Samuel",House,missouri,20124,Comment on FR Doc # 2014-24503,"Committee on Small Business, House of Representatives",,2014-11-12,elected,"GRAVES, Samuel",House-missouri,,,,,,,,,,,,,,,,,,,,,
SBA-2014-0011,SBA-2014-0011-0024,https://www.regulations.gov/comment/SBA-2014-0011-0024,1,1,2014-11-12,113,Kelly Ayotte,"AYOTTE, Kelly",Senate,new hampshire,41106,Comment on FR Doc # 2014-20837,Sen. Kelly Ayotte,,2014-11-12,elected,"AYOTTE, Kelly",Senate-new hampshire,,,,,,,,,,,,,,,,,,,,,
SBA-2015-0004,SBA-2015-0004-0213,https://www.regulations.gov/comment/SBA-2015-0004-0213,1,1,2015-07-01,114,Procurement Counsel,,,,,Comment on FR Doc # 2015-10331,"Ranking Member Nydia Velzquez, Small Business Committee of the U.S. House of Representatives",,2015-07-01,,,-,,,,,,,,,,,,,,,,,,,,,
SBA-2018-0003,SBA-2018-0003-0007,https://www.regulations.gov/comment/SBA-2018-0003-0007,0,1,2018-04-23,115,Kit Bond,,,,,Comment on FR Doc # 2018-06033,"Kit Bond, Ret. U.S. Senator",,2018-04-23,,,-,,,,,,,,,,,,,,,,,,,,,
SBA-2018-0009,SBA-2018-0009-1641,https://www.regulations.gov/comment/SBA-2018-0009-1641,1,1,2018-11-27,115,Cindy Hyde-Smityh,,,,,Comment on FR Doc # 2018-20869,United States Senate,,2018-11-27,,,-,,,,,,,,,,,,,,,,,,,,,
SBA-2018-0009,SBA-2018-0009-4098,https://www.regulations.gov/comment/SBA-2018-0009-4098,1,1,2018-12-19,115,SBA Admin & U.S. Senators McMahon/Coons/Boozman,,,,,Reg Ex Parte Communications Form 12.18.18,SBA/U.S. Senate Record of Contact,,2018-12-19,,,-,,,,,,,,,,,,,,,,,,,,,
SBA-2018-0009,SBA-2018-0009-4108,https://www.regulations.gov/comment/SBA-2018-0009-4108,1,1,2019-01-29,116,"Roger Marshall, M.D.","MARSHALL, Roger Wayne",House,kansas,21734,Comment from Roger W. Marshall (US Congress),"Congress of the U.S., House of Representatives",,2019-01-29,elected,"MARSHALL, Roger Wayne",House-kansas,,,,,,,,,,,,,,,,,,,,,
SBA-2018-0009,SBA-2018-0009-4109,https://www.regulations.gov/comment/SBA-2018-0009-4109,1,1,2019-02-01,116,Blaine Luetkemeyer,"LUETKEMEYER, Blaine",House,missouri,20926,Comment from Blaine Luetkemeyer (US Congress),Congress of the United States,,2019-02-01,elected,"LUETKEMEYER, Blaine",House-missouri,,,,,,,,,,,,,,,,,,,,,
SBA-2018-0009,SBA-2018-0009-4110,https://www.regulations.gov/comment/SBA-2018-0009-4110,1,1,2019-02-01,116,Chuck Grassley & Jon Tester,"TESTER, Jon",Senate,montana,40702,Comment from Chuck Grassley & Jon Tester (US Senate),U.S. Senate,,2019-02-01,elected,"TESTER, Jon",Senate-montana,,,,,,,,,,,,,,,,,,,,,
SBA-2018-0009,SBA-2018-0009-4110,https://www.regulations.gov/comment/SBA-2018-0009-4110,1,1,2019-02-01,116,Chuck Grassley & Jon Tester,"GRASSLEY, Charles Ernest",Senate,iowa,14226,Comment from Chuck Grassley & Jon Tester (US Senate),U.S. Senate,,2019-02-01,elected,"GRASSLEY, Charles Ernest",Senate-iowa,,,,,,,,,,,,,,,,,,,,,
SBA-2018-0009,SBA-2018-0009-4111,https://www.regulations.gov/comment/SBA-2018-0009-4111,1,1,2019-02-01,116,Cory Booker,"BOOKER, Cory Anthony",Senate,new jersey,41308,Comment from Cory Booker (US Senate),U.S. Senate,,2019-02-01,elected,"BOOKER, Cory Anthony",Senate-new jersey,,,,,,,,,,,,,,,,,,,,,
SSA-2006-0112,SSA-2006-0112-0043,https://www.regulations.gov/comment/SSA-2006-0112-0043,1,1,2018-07-06,115,Phillip Litteral,,,,,"Comment from Litteral, Phillip, National Association of Disability Representatives",National Association of Disability Representatives,,2018-07-06,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2006-0114,SSA-2006-0114-0017,https://www.regulations.gov/comment/SSA-2006-0114-0017,1,1,2010-02-12,111,Ethel Zelenske,,,,,"Comment from Zelenske, Ethel, National Organization of Social Security Claimants' Representatives",National Organization of Social Security Claimants' Representatives,,2010-02-12,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2006-0114,SSA-2006-0114-0021,https://www.regulations.gov/comment/SSA-2006-0114-0021,1,1,2010-02-16,111,Solomon Ortiz,"ORTIZ, Solomon P.",House,texas,15049,"Comment from Ortiz, Solomon, Congressman Ortiz",Congressman Ortiz,,2010-02-16,elected,"ORTIZ, Solomon P.",House-texas,,,,,,,,,,,,,,,,,,,,,
SSA-2006-0140,SSA-2006-0140-1821,https://www.regulations.gov/comment/SSA-2006-0140-1821,0,1,2014-05-01,113,Angela Rosser,,,,,"Comment from Rosser, Angela, Senate",Senate,,2014-05-01,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2007-0032,SSA-2007-0032-0018,https://www.regulations.gov/comment/SSA-2007-0032-0018,1,1,2007-08-09,110,Ethel Zelenske,,,,,"RIN 0960-AG47, Amendments to the Quick Disability Determination Process",National Organization of Social Security Claimants' Representatives (NOSSCR),,2007-08-09,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2007-0044,SSA-2007-0044-0061,https://www.regulations.gov/comment/SSA-2007-0044-0061,1,1,2007-12-18,110,Nancy Shor,,,,,Comment on FR Doc # E7-20690,National Organization of Social Security Claimants' Representatives (NOSSCR),,2007-12-18,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2007-0044,SSA-2007-0044-0099,https://www.regulations.gov/comment/SSA-2007-0044-0099,0,1,2007-12-20,110,Shan Mickelsen,,,,,Comment on FR Doc # E7-20690,Shan Mickelsen Disability Representative,,2007-12-20,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2007-0044,SSA-2007-0044-0123,https://www.regulations.gov/comment/SSA-2007-0044-0123,1,1,2007-12-21,110,Charles Rangel,"RANGEL, Charles B.",House,new york,13035,Comment on FR Doc # E7-20690,"Committee on Ways and Means, U.S. House of Representatives",,2007-12-21,elected,"RANGEL, Charles B.",House-new york,,,,,,,,,,,,,,,,,,,,,
SSA-2007-0044,SSA-2007-0044-0125,https://www.regulations.gov/comment/SSA-2007-0044-0125,1,1,2007-12-21,110,,,,,,Public Comment,U.S. House of Representatives,,2007-12-21,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2007-0044,SSA-2007-0044-0211,https://www.regulations.gov/comment/SSA-2007-0044-0211,1,1,2007-12-27,110,John Rockefeller IV,"ROCKEFELLER, John Davison IV (Jay)",Senate,west virginia,14922,Public Comment,Senator John D. Rockefeller IV,,2007-12-27,elected,"ROCKEFELLER, John Davison IV (Jay)",Senate-west virginia,,,,,,,,,,,,,,,,,,,,,
SSA-2007-0044,SSA-2007-0044-0390,https://www.regulations.gov/comment/SSA-2007-0044-0390,1,1,2007-12-31,110,Chris Marois,,,,,Comment on FR Doc # N/A,National Association of Disaibility Representatives,,2007-12-31,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2007-0044,SSA-2007-0044-0393,https://www.regulations.gov/comment/SSA-2007-0044-0393,1,1,2007-12-31,110,Chris Marois,,,,,Comment on FR Doc # E7-20690,National Association of Disaibility Representatives,,2007-12-31,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2007-0044,SSA-2007-0044-0557,https://www.regulations.gov/comment/SSA-2007-0044-0557,1,1,2008-01-16,110,Debbie Stabenow,"STABENOW, Deborah Ann",Senate,michigan,29732,Comments from Senators Stabenow and Levin,United States Senate,,2008-01-16,elected,"STABENOW, Deborah Ann",Senate-michigan,,,,,,,,,,,,,,,,,,,,,
SSA-2007-0045,SSA-2007-0045-0016,https://www.regulations.gov/comment/SSA-2007-0045-0016,1,1,2007-09-10,110,Ethel Zelenske,,,,,NOSSCR Comments FedRO NPRM 9-07,National Organization of Social Security Claimants' Representatives,,2007-09-10,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2007-0045,SSA-2007-0045-0023,https://www.regulations.gov/comment/SSA-2007-0045-0023,2,1,2007-09-17,110,"Michael McNulty, Chairman","McNULTY, Michael Robert",House,new york,15614,"Comment By Chairman McNulty and Rep. Johnson, Ways and Means Subcommittee on Social Security, U.S. House of Representatives","Subcommittee on Social Security, Committe on Ways & Means, U.S. House of Representatives",,2007-09-17,elected,"McNULTY, Michael Robert",House-new york,,,,,,,,,,,,,,,,,,,,,
SSA-2007-0045,SSA-2007-0045-0050,https://www.regulations.gov/comment/SSA-2007-0045-0050,1,1,2007-11-14,110,Ethel Zelenske,,,,,NOSSCR comments OMVE 11-13-07,National Organization of Social Security Claimants' Representatives,,2007-11-14,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2007-0053,SSA-2007-0053-1322,https://www.regulations.gov/comment/SSA-2007-0053-1322,1,1,2007-10-01,110,Nancy Shor,,,,,NOSSCR comments to compassionate allowances,National Organization of Social Security Claimants' Representatives,,2007-10-01,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2007-0068,SSA-2007-0068-0022,https://www.regulations.gov/comment/SSA-2007-0068-0022,1,1,2008-11-03,110,Nancy Shor,,,,,Meeting with National Organization of Social Security Claimant Representatives (NOSSCR),National Organization of Social Security Claimant Representatives (NOSSCR),,2008-11-03,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2007-0068,SSA-2007-0068-0023,https://www.regulations.gov/comment/SSA-2007-0068-0023,1,1,2008-11-03,110,Art Kaufman,,,,,Meeting with National Association of Disability Representatives (NADR),National Association of Disability Representatives (NADR),,2008-11-03,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2007-0068,SSA-2007-0068-0043,https://www.regulations.gov/comment/SSA-2007-0068-0043,1,1,2008-11-07,110,Chairman McNulty,,,,,"Comment from McNulty, Chairman, Ways and Means Cmte, U.S. House of Representatives","Ways and Means Cmte, U.S. House of Representatives",,2008-11-07,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2007-0068,SSA-2007-0068-0054,https://www.regulations.gov/comment/SSA-2007-0068-0054,0,1,2008-11-07,110,Beverley Losey,,,,,"Comment from Losey, Beverley , Attorney / Represenative",Attorney / Represenative,,2008-11-07,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2007-0068,SSA-2007-0068-0057,https://www.regulations.gov/comment/SSA-2007-0068-0057,1,1,2008-11-07,110,Nancy Shor,,,,,"Comment from Shor, Nancy, National Organization of Social Security Claimants' Representatives (NOSSCR)",National Organization of Social Security Claimants' Representatives (NOSSCR),,2008-11-07,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2007-0068,SSA-2007-0068-0061,https://www.regulations.gov/comment/SSA-2007-0068-0061,1,1,2008-11-07,110,Christopher Marois,,,,,"Comment from Marois, Christopher, National Association of Disability Representatives",National Association of Disability Representatives,,2008-11-07,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2007-0101,SSA-2007-0101-0901,https://www.regulations.gov/comment/SSA-2007-0101-0901,2,1,2010-11-12,111,Nancy Shor,,,,,"Comment from Shor, Nancy, National Organization of Social Security Claimants' Representatives",National Organization of Social Security Claimants' Representatives,,2010-11-12,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2007-0101,SSA-2007-0101-1306,https://www.regulations.gov/comment/SSA-2007-0101-1306,1,1,2010-11-18,111,Scot Whitaker,,,,,"Comment from Whitaker, Scot, National Association of Disability Representatives",National Association of Disability Representatives,,2010-11-18,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2008-0015,SSA-2008-0015-0003,https://www.regulations.gov/comment/SSA-2008-0015-0003,1,1,2010-02-01,111,Nancy Shor,,,,,"Comment from Shor, Nancy, National Organization of Social Security Claimants' Representatives (NOSSCR)",National Organization of Social Security Claimants' Representatives (NOSSCR),,2010-02-01,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2008-0015,SSA-2008-0015-0006,https://www.regulations.gov/comment/SSA-2008-0015-0006,1,1,2010-02-02,111,Scot Whitaker,,,,,"Comment from Whitaker, Scot, National Association of Disability Representatives",National Association of Disability Representatives,,2010-02-02,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2008-0030,SSA-2008-0030-0006,https://www.regulations.gov/comment/SSA-2008-0030-0006,1,1,2008-09-26,110,Ethel Zelenske,,,,,"Comment from Zelenske, Ethel, National Organization of Social Security Claimants' Representatives",National Organization of Social Security Claimants' Representatives,,2008-09-26,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2008-0033,SSA-2008-0033-0014,https://www.regulations.gov/comment/SSA-2008-0033-0014,2,1,2008-12-22,110,Nancy Shor,,,,,"Comment from Shor, Nancy, National Organization of Social Security Claimants' Representatives",National Organization of Social Security Claimants' Representatives,,2008-12-22,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2009-0073,SSA-2009-0073-0071,https://www.regulations.gov/comment/SSA-2009-0073-0071,0,1,2010-12-15,111,James Lane,,,,,"Comment from Lane, James, Senator",Senator,,2010-12-15,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2009-0081,SSA-2009-0081-0045,https://www.regulations.gov/comment/SSA-2009-0081-0045,1,1,2010-03-26,111,Ethel Zelenske,,,,,"Comment from Zelenske, Ethel, National Organization of Social Security Claimants' Representatives",National Organization of Social Security Claimants' Representatives,,2010-03-26,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2009-0081,SSA-2009-0081-0064,https://www.regulations.gov/comment/SSA-2009-0081-0064,1,1,2010-04-02,111,Scot Whitaker,,,,,"Comment from Whitaker, Scot, National Association of Disability Representatives",National Association of Disability Representatives,,2010-04-02,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2010-0017,SSA-2010-0017-0034,https://www.regulations.gov/comment/SSA-2010-0017-0034,1,1,2010-06-17,111,Nancy Shor,,,,,"Comment from Shor, Nancy, National Organization of Social Security Claimants' Representatives",National Organization of Social Security Claimants' Representatives,,2010-06-17,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2010-0018,SSA-2010-0018-0008,https://www.regulations.gov/comment/SSA-2010-0018-0008,1,1,2010-06-23,111,Thomas Sutton,,,,,"Comment from Sutton, Thomas, National Organization of Social Security Claimants' Representatives",National Organization of Social Security Claimants' Representatives,,2010-06-23,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2010-0018,SSA-2010-0018-0009,https://www.regulations.gov/comment/SSA-2010-0018-0009,1,1,2010-06-23,111,Ethel Zelenske,,,,,"Comment from Zelenske, Ethel, National Organization of Social Security Claimants' Representatives",National Organization of Social Security Claimants' Representatives,,2010-06-23,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2010-0018,SSA-2010-0018-0010,https://www.regulations.gov/comment/SSA-2010-0018-0010,1,1,2010-06-24,111,Nancy Shor,,,,,"Comment from Shor, Nancy, National Organization of Social Security Claimants' Representatives",National Organization of Social Security Claimants' Representatives,,2010-06-24,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2010-0018,SSA-2010-0018-0016,https://www.regulations.gov/comment/SSA-2010-0018-0016,0,1,2010-06-28,111,George Lennon,,,,,"Comment from Lennon, George, Claimant's Representative",Claimant's Representative,,2010-06-28,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2010-0018,SSA-2010-0018-0020,https://www.regulations.gov/comment/SSA-2010-0018-0020,1,1,2010-06-29,111,Arthur Kaufman,,,,,"Comment from Kaufman, Arthur, National Association of Disability Representatives",National Association of Disability Representatives,,2010-06-29,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2010-0018,SSA-2010-0018-0021,https://www.regulations.gov/comment/SSA-2010-0018-0021,1,1,2010-06-29,111,Arthur Kaufman,,,,,"Comment from Kaufman, Arthur, National Association of Disability Representatives",National Association of Disability Representatives,,2010-06-29,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2010-0025,SSA-2010-0025-0006,https://www.regulations.gov/comment/SSA-2010-0025-0006,1,1,2011-09-27,112,Trisha Cardillo,,,,,"Comment from Cardillo, Trisha , National Association of Disability Representatives",National Association of Disability Representatives,,2011-09-27,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2010-0044,SSA-2010-0044-0007,https://www.regulations.gov/comment/SSA-2010-0044-0007,2,1,2011-06-13,112,Nancy Shor,,,,,"Comment from Shor, Nancy , organization",Nat'l Org'n of Social Security Claimants' Representatives,,2011-06-13,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2010-0044,SSA-2010-0044-0020,https://www.regulations.gov/comment/SSA-2010-0044-0020,1,1,2011-06-13,112,Scot Whitaker,,,,,"Comment from Whitaker, Scot, National Association of Disability Representatives",National Association of Disability Representatives,,2011-06-13,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2010-0060,SSA-2010-0060-0003,https://www.regulations.gov/comment/SSA-2010-0060-0003,2,1,2011-11-14,112,Nancy Shor,,,,,"Comment from Shor, Nancy, National Organization of Social Security Claimants' Representatives",National Organization of Social Security Claimants' Representatives,,2011-11-14,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2011-0028,SSA-2011-0028-0002,https://www.regulations.gov/comment/SSA-2011-0028-0002,1,1,2011-06-02,112,Nancy Shor,,,,,"Comment from Shor, Nancy, National Organization of Social Security Claimants' Representatives",National Organization of Social Security Claimants' Representatives,,2011-06-02,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2011-0052,SSA-2011-0052-0004,https://www.regulations.gov/comment/SSA-2011-0052-0004,1,1,2011-11-01,112,Trisha Cardillo,,,,,"Comment from Cardillo, Trisha, National Association of Disability Representatives",National Association of Disability Representatives,,2011-11-01,,,-,,,,,,,,,,,,,,,,,,,,,
SSA-2011-0052,SSA-2011-0052-0011,https://www.regulations.gov/comment/SSA-2011-0052-0011,2,1,2011-11-02,112,Nancy Shor,,,,,"Comment from Shor, Nancy, National Organization of Social Security Claimants' Representatives",National Organization of Social Security Claimants' Representatives,,2011-11-02,,,-,,,,,,,,,,,,,,,,,,,,,
